run,model,scenario_id,above_floor,above_floor_null,pD,pJ,g,pD_null,pJ_null,g_null,ind,ind_null
three_cell_union,base,F1-A-20,True,True,0.3293324841063814,0.4186962021444185,-0.08936371803803711,0.3179748273204193,0.3887342819359654,-0.07075945461554606,0,0
three_cell_union,base,F1-A-20T,True,True,0.233387413735948,0.27639997396095367,-0.04301256022500566,0.3353647946357812,0.32026652103472686,0.015098273601054368,0,0
three_cell_union,base,F1-A-22,True,True,0.24355134156889344,0.2919071638003863,-0.048355822231492845,0.15323924287399399,0.17558524620940905,-0.02234600333541506,0,0
three_cell_union,base,F1-A-22T,False,False,0.3961634587972248,0.3896230602664096,0.006540398530815228,0.41756928650620295,0.37556963822787504,0.04199964827832792,0,0
three_cell_union,base,F1-A-24,True,True,0.3025805833537797,0.3260485543758631,-0.023467971022083423,0.16076335664360536,0.2347320244853236,-0.07396866784171824,0,0
three_cell_union,base,F1-A-24T,True,True,0.3092107940936644,0.3288204613364765,-0.0196096672428121,0.28353755193571284,0.29620870860680837,-0.01267115667109553,0,0
three_cell_union,base,F1-A-26,True,True,0.37502807912900227,0.3720053680852927,0.0030227110437095472,0.3551993528748837,0.3788276317003212,-0.0236282788254375,0,0
three_cell_union,base,F1-A-26T,True,True,0.4269612813994508,0.2757842703533784,0.1511770110460724,0.4231745543915028,0.29842222095068305,0.12475233344081976,0,1
three_cell_union,base,F1-A-28,False,True,0.25747539521654744,0.3002171843334692,-0.04274178911692178,0.24298498336839483,0.27203051320768723,-0.0290455298392924,0,0
three_cell_union,base,F1-A-28T,True,True,0.4515440615049612,0.5358406749107514,-0.0842966134057902,0.3129448731704392,0.39302123012159185,-0.08007635695115267,0,0
three_cell_union,base,F1-A-30,True,True,0.29749236982046945,0.2580283332267257,0.039464036593743756,0.19997191445858975,0.14834829247857348,0.05162362198001627,0,0
three_cell_union,base,F1-A-30T,True,True,0.1988727755927908,0.19381347779193775,0.005059297800853041,0.1783349983359092,0.2254346007279704,-0.04709960239206118,0,0
three_cell_union,base,F1-A-32,True,True,0.3603244585440233,0.22176602991703728,0.138558428626986,0.3435106589253567,0.2815170533006607,0.061993605624696024,1,0
three_cell_union,base,F1-A-32T,True,True,0.29162553427682125,0.31419992006020037,-0.022574385783379114,0.27931998361555976,0.2373785097941469,0.04194147382141286,0,0
three_cell_union,base,F1-A-34,True,True,0.36059050225706524,0.36877894013979773,-0.008188437882732491,0.27721892090206324,0.3007854317942574,-0.023566510892194137,0,0
three_cell_union,base,F1-A-34T,True,True,0.2709554662260112,0.24746821255172285,0.023487253674288333,0.26104566566518667,0.24626678913020453,0.014778876534982138,0,0
three_cell_union,base,F1-A-36,True,True,0.298783287572993,0.3239456706886443,-0.025162383115651332,0.2233481911237128,0.2385888401287157,-0.01524064900500291,0,0
three_cell_union,base,F1-A-36T,True,True,0.2624585438057685,0.39972717661262824,-0.13726863280685975,0.21987094636942067,0.30713120185744536,-0.08726025548802469,,0
three_cell_union,base,F1-A-38,True,True,0.5349809844634029,0.4799844393833931,0.05499654508000984,0.4499980931625589,0.36071544659514315,0.08928264656741575,0,0
three_cell_union,base,F1-A-38T,True,True,0.26502103671851457,0.2621065345773457,0.0029145021411688954,0.35224335702681164,0.37398774143499136,-0.021744384408179718,0,0
three_cell_union,base,F1-A-40,True,True,0.2967369483178338,0.31816099744452037,-0.02142404912668655,0.23193288440202017,0.23879656184466852,-0.006863677442648347,0,0
three_cell_union,base,F1-A-40T,True,True,0.4212821692054863,0.36214846334038225,0.059133705865104025,0.42668136599033485,0.402383773958057,0.024297592032277826,1,0
three_cell_union,base,F1-A-42,True,True,0.47972488547712033,0.29385942278025123,0.1858654626968691,0.40583152950726664,0.2564009294440849,0.14943060006318176,1,0
three_cell_union,base,F1-A-42T,True,True,0.4144579409696297,0.381829847724753,0.0326280932448767,0.39143095400233957,0.34709981303524134,0.044331140967098226,1,1
three_cell_union,base,F1-A-44,False,True,0.32628252060890545,0.3137208319579124,0.012561688650993053,0.3605041361238387,0.3663072971018092,-0.005803160977970512,0,0
three_cell_union,base,F1-A-44T,True,True,0.3445440470403794,0.26505171460075816,0.07949233243962123,0.3315752565540827,0.2933538892079866,0.0382213673460961,0,0
three_cell_union,base,F1-A-46,True,True,0.35538260329330035,0.23925687361804945,0.1161257296752509,0.16601328824852438,0.16217563319861605,0.003837655049908323,0,0
three_cell_union,base,F1-A-46T,True,True,0.19427203529869147,0.27343588495103666,-0.07916384965234519,0.15171449312815333,0.24133873352900398,-0.08962424040085065,0,0
three_cell_union,base,F1-A-48,False,True,0.19564428506884948,0.30800165651833267,-0.11235737144948318,0.21038433280614777,0.2749289511512898,-0.06454461834514202,0,0
three_cell_union,base,F1-A-48T,True,True,0.5039578465961769,0.426071970873434,0.07788587572274291,0.41759211623746895,0.37294165472120355,0.044650461516265394,0,
three_cell_union,base,F1-A-50,True,True,0.15651792070518328,0.15322295119534277,0.003294969509840512,0.16134363907606744,0.1555800962137212,0.005763542862346233,0,0
three_cell_union,base,F1-A-50T,True,True,0.29413659540180914,0.22321090154597892,0.07092569385583022,0.164260525811618,0.21561482096312423,-0.05135429515150622,0,0
three_cell_union,base,F1-A-52,True,True,0.3329532308399408,0.2970787390208412,0.035874491819099574,0.27712790188633857,0.28231924955138826,-0.005191347665049695,1,0
three_cell_union,base,F1-A-52T,True,True,0.37036567077994387,0.3473916626794793,0.02297400810046457,0.2677113051436526,0.2701126404904418,-0.002401335346789213,0,0
three_cell_union,base,F1-A-54,True,True,0.24997297883109268,0.23524804875534633,0.01472493007574635,0.19715626894035748,0.21759421692515823,-0.020437947984800753,0,0
three_cell_union,base,F1-A-54T,True,True,0.3289914008743303,0.3890607005780721,-0.06006929970374181,0.46974926451558685,0.5026377124682905,-0.032888447952703626,0,0
three_cell_union,base,F1-B-01,True,True,0.5297186105994534,0.4558568434722766,0.07386176712717674,0.33203325719140075,0.2759946834259603,0.05603857376544047,0,0
three_cell_union,base,F1-B-01T,True,True,0.2136963663547204,0.18196868057006182,0.031727685784658566,0.16158931283926029,0.14264380772628377,0.01894550511297652,0,0
three_cell_union,base,F1-B-03,True,True,0.1828027404184019,0.1682959521083379,0.014506788310063995,0.13363871761694782,0.13124547018038138,0.002393247436566437,0,0
three_cell_union,base,F1-B-03T,True,True,0.48221721446345445,0.4749576027276393,0.00725961173581513,0.43858351614248997,0.44128891081652577,-0.0027053946740357993,0,0
three_cell_union,base,F1-B-05,True,True,0.4424819116140406,0.3163096221829452,0.12617228943109537,0.20990973070017868,0.1748163274534533,0.035093403246725385,0,0
three_cell_union,base,F1-B-05T,True,True,0.19373963019085333,0.19740508936934656,-0.00366545917849323,0.1223419450568893,0.1868975666144503,-0.064555621557561,0,0
three_cell_union,base,F1-B-07,True,True,0.19023833269271728,0.21379187927253124,-0.023553546579813955,0.13095338079107496,0.16681836955148782,-0.03586498876041286,0,0
three_cell_union,base,F1-B-07T,True,True,0.3266554286748004,0.3111577469008013,0.015497681773999128,0.23961564794914864,0.2055228437022345,0.03409280424691413,0,0
three_cell_union,base,F1-B-09,True,True,0.1759473209544073,0.2094104985346828,-0.033463177580275505,0.1658130984698825,0.19557555397537102,-0.029762455505488533,0,0
three_cell_union,base,F1-B-09T,True,True,0.08520263094170952,0.10636512142807847,-0.02116249048636895,0.11613023896231525,0.12148091793782546,-0.005350678975510212,0,0
three_cell_union,base,F1-B-11,True,True,0.4140796176728317,0.43858024869448814,-0.02450063102165645,0.3597093570883349,0.38798585083893633,-0.028276493750601428,0,0
three_cell_union,base,F1-B-11T,True,True,0.29593074782108014,0.37211576880267894,-0.0761850209815988,0.36359690347520446,0.3933103267311287,-0.029713423255924243,,0
three_cell_union,base,F1-B-13,True,True,0.12650137736496475,0.1476575896026955,-0.02115621223773076,0.11552057237833964,0.12839527955119218,-0.012874707172852537,0,0
three_cell_union,base,F1-B-13T,True,True,0.44521428544707303,0.4132782105148076,0.03193607493226541,0.397613709797559,0.39511311287965784,0.0025005969179011656,0,
three_cell_union,base,F1-B-15,True,True,0.3686556922601939,0.4189668361063971,-0.05031114384620322,0.23145746938155937,0.3158914817235953,-0.08443401234203596,0,0
three_cell_union,base,F1-B-15T,True,True,0.549551845674826,0.4366229498262304,0.11292889584859556,0.36801616381917496,0.35207517241279795,0.015940991406377003,0,0
three_cell_union,base,F1-B-17,True,True,0.27177343562776457,0.2316735498359446,0.04009988579181997,0.23549081624020876,0.19738685158516797,0.03810396465504079,0,0
three_cell_union,base,F1-B-17T,True,True,0.3483633574947038,0.31748266700931754,0.030880690485386275,0.17630863326369564,0.1797816110605889,-0.003472977796893262,0,0
three_cell_union,base,F1-B-19,True,True,0.3185501398159298,0.2407126699728403,0.07783746984308948,0.12816085508572816,0.1349433674279972,-0.006782512342269037,0,0
three_cell_union,base,F1-B-19T,True,True,0.7840253332643436,0.7777177845981362,0.006307548666207419,0.6666851571349164,0.7380840426547592,-0.07139888551984286,0,0
three_cell_union,base,F1-B-21,True,True,0.46869801852966586,0.4495128272806803,0.019185191248985545,0.49139688911374213,0.48799351555973935,0.0034033735540027754,0,0
three_cell_union,base,F1-B-21T,True,True,0.38769225840371024,0.41375339062595207,-0.026061132222241823,0.4500446643466658,0.36581477189682443,0.08422989244984136,0,1
three_cell_union,base,F1-B-23,True,True,0.21590942015866044,0.20176551275897547,0.014143907399684963,0.19409307462087713,0.19720123224674685,-0.0031081576258697174,0,0
three_cell_union,base,F1-B-23T,True,True,0.3531109944987238,0.2876623192629595,0.06544867523576431,0.2657972568528417,0.2558620640840969,0.009935192768744827,0,0
three_cell_union,base,F1-B-25,True,True,0.3027105340382663,0.31073457217617073,-0.008024038137904421,0.29225240710986444,0.2826377170818305,0.009614690028033945,0,0
three_cell_union,base,F1-B-25T,True,True,0.6369731923287228,0.6899740762539036,-0.053000883925180764,0.5788100456377347,0.6267012033213721,-0.047891157683637386,0,0
three_cell_union,base,F1-B-27,True,True,0.12928318756785137,0.11505318146426056,0.014230006103590806,0.13501042650249653,0.1349372115904758,7.321491202072483e-05,0,0
three_cell_union,base,F1-B-27T,True,True,0.2691384982715176,0.2217574890688474,0.04738100920267019,0.25074505924722884,0.2007400161175029,0.05000504312972595,0,0
three_cell_union,base,F1-B-29,True,True,0.3146441864631331,0.22783941174614392,0.08680477471698916,0.248498228849919,0.19950564537709498,0.048992583472824036,0,0
three_cell_union,base,F1-B-29T,True,True,0.2761615434080672,0.20305029040341077,0.07311125300465643,0.28951177129975014,0.20248497583425323,0.08702679546549691,0,0
three_cell_union,base,F1-B-31,True,True,0.14594546184727364,0.10741690756757474,0.038528554279698896,0.11388271985237886,0.11288515449632755,0.0009975653560513054,0,0
three_cell_union,base,F1-B-31T,True,True,0.5111896359034479,0.45338913833621197,0.05780049756723593,0.47332589538446296,0.42859215754039237,0.04473373784407059,0,1
three_cell_union,base,F1-B-33,True,True,0.5010357393436231,0.4744483546092615,0.02658738473436162,0.3896358690506534,0.38717405955182177,0.002461809498831624,0,0
three_cell_union,base,F1-B-33T,True,True,0.2673144307160946,0.32365491237698907,-0.05634048166089445,0.22376573888879242,0.2701013821234067,-0.046335643234614254,0,0
three_cell_union,base,F1-B-35,True,True,0.5932467588204868,0.5088074645635585,0.08443929425692831,0.6070175255976681,0.566496462788718,0.04052106280895007,0,0
three_cell_union,base,F1-B-35T,True,True,0.5154300503339775,0.4337066767419529,0.08172337359202458,0.4091040636464126,0.3630778751280578,0.04602618851835483,0,0
three_cell_union,base,F1-B-37,True,True,0.295742713758088,0.23199631989210345,0.06374639386598457,0.2487075057548307,0.22482612421597675,0.02388138153885394,0,0
three_cell_union,base,F1-B-37T,True,True,0.5699932100398113,0.3914243693070302,0.17856884073278112,0.4669736473108231,0.286431665612031,0.1805419816987921,0,1
three_cell_union,base,F1-B-39,True,True,0.23083210050354788,0.28640044011583465,-0.05556833961228677,0.2729598947674009,0.3106548340434311,-0.03769493927603018,0,0
three_cell_union,base,F1-B-39T,True,True,0.49770732100838744,0.4818906067749427,0.015816714233444717,0.5827082192685221,0.5566447531314493,0.026063466137072777,0,0
three_cell_union,base,F1-B-41,True,True,0.26847965079328984,0.239118580125384,0.02936107066790583,0.20263879641538063,0.20940950197761693,-0.006770705562236301,0,0
three_cell_union,base,F1-B-41T,True,True,0.4235799576527136,0.26268245545116486,0.16089750220154875,0.18254906022217618,0.15054602457774974,0.03200303564442644,0,0
three_cell_union,base,F1-B-43,True,True,0.43643993939621795,0.4020911319934858,0.03434880740273216,0.2828719314592616,0.29566586178494847,-0.012793930325686875,1,0
three_cell_union,base,F1-B-43T,True,True,0.11509115776676507,0.08215763713546216,0.03293352063130291,0.10792121569567123,0.08290357888887684,0.02501763680679439,0,0
three_cell_union,base,F1-B-45,True,True,0.343190978599607,0.2302454920927818,0.1129454865068252,0.30684803431341734,0.21430618057901388,0.09254185373440346,0,0
three_cell_union,base,F1-B-45T,True,True,0.47314139122148235,0.5058360397646208,-0.032694648543138416,0.3501980231724166,0.3500353426690115,0.00016268050340512152,0,0
three_cell_union,base,F1-B-47,True,True,0.3918285273191099,0.3931387063664089,-0.0013101790472990205,0.4200952742989288,0.42066156290515433,-0.0005662886062255401,,0
three_cell_union,base,F1-B-47T,True,True,0.30216732560812143,0.306013336422943,-0.0038460108148215544,0.23304994804436358,0.3090842178501467,-0.07603426980578315,0,0
three_cell_union,base,F1-B-49,True,True,0.1938865593606331,0.16234440490542656,0.03154215445520653,0.23471170900443075,0.16797753929407014,0.06673416971036061,0,0
three_cell_union,base,F1-B-49T,True,True,0.38031742222742404,0.38259648767157406,-0.002279065444150019,0.2581307856187088,0.24777142691659904,0.010359358702109744,0,0
three_cell_union,base,F1-B-51,True,True,0.26410451450237193,0.23959013946232355,0.024514375040048386,0.1926394792735179,0.1966455067992346,-0.004006027525716688,0,0
three_cell_union,base,F1-B-51T,True,True,0.23383920189967516,0.2360320852717211,-0.0021928833720459284,0.2028978288590007,0.21519252209254355,-0.012294693233542847,0,0
three_cell_union,base,F1-B-53,True,True,0.25835538918985035,0.29334121990875345,-0.0349858307189031,0.22090762064419553,0.2646919498540988,-0.043784329209903244,0,0
three_cell_union,base,F1-B-53T,True,True,0.19146882625809597,0.1614196800180252,0.030049146240070768,0.16182537682488657,0.13897194737633906,0.022853429448547513,0,0
three_cell_union,base,F1-B-55,True,True,0.3535075330708405,0.3079788129391783,0.045528720131662204,0.280717227333617,0.23801282861236142,0.04270439872125556,0,0
three_cell_union,base,F1-B-55T,True,True,0.4109884541906178,0.3812822724289775,0.029706181761640305,0.3858594332081615,0.36758184320193105,0.01827759000623047,0,0
three_cell_union,base,F2-A-00,False,False,0.11251097389292031,0.29249237955111035,-0.17998140565819004,0.10192146464486486,0.2802783917506638,-0.17835692710579898,0,0
three_cell_union,base,F2-A-02,True,True,0.09293977934986206,0.13324433459494356,-0.0403045552450815,0.1065625685868272,0.11189745049038691,-0.005334881903559713,0,0
three_cell_union,base,F2-A-04,False,False,0.18908984399551018,0.26884618403446753,-0.07975634003895735,0.15898004300627358,0.22626986946080663,-0.06728982645453305,0,0
three_cell_union,base,F2-A-06,False,True,0.07340158769397218,0.08886045772842432,-0.015458870034452149,0.07116247169599807,0.08783042162216234,-0.01666794992616427,0,0
three_cell_union,base,F2-A-08,True,True,0.12255186008343495,0.17134264965722878,-0.04879078957379383,0.13755183471271254,0.1560427913257649,-0.01849095661305236,0,0
three_cell_union,base,F2-A-10,True,True,0.17492090865797744,0.22837727170602484,-0.053456363048047406,0.1131915930433682,0.2063167325199139,-0.09312513947654569,0,0
three_cell_union,base,F2-A-12,True,True,0.018735555024739198,0.028688870798399265,-0.009953315773660067,0.009847589258582534,0.023496710089684167,-0.013649120831101633,0,0
three_cell_union,base,F2-A-14,True,True,0.01726332170789889,0.03606783733911238,-0.018804515631213492,0.021106999928843666,0.05138059178725201,-0.030273591858408343,0,0
three_cell_union,base,F2-A-16,False,True,0.050066257866729524,0.2560445530950232,-0.2059782952282937,0.024291084717318806,0.09050732373355032,-0.06621623901623151,0,0
three_cell_union,base,F2-A-18,True,True,0.0933464363180822,0.22862797032508148,-0.13528153400699927,0.05036237988329881,0.14092093655914278,-0.09055855667584398,0,0
three_cell_union,base,F2-A-20,True,True,0.26088872501764043,0.20519947299003466,0.05568925202760577,0.2835855277169159,0.2276320722737955,0.055953455443120415,0,0
three_cell_union,base,F2-A-22,False,True,0.02156596405231682,0.09851760088931938,-0.07695163683700255,0.017281727983236038,0.09378372531502185,-0.07650199733178581,0,0
three_cell_union,base,F2-A-24,False,False,0.28745096043659923,0.28377153710876096,0.0036794233278382715,0.1474459837974938,0.23575495370505073,-0.08830896990755693,0,0
three_cell_union,base,F2-A-26,True,True,0.07717442829315332,0.05464067517111244,0.02253375312204088,0.09419960624066764,0.07346497919947245,0.02073462704119519,0,0
three_cell_union,base,F2-A-28,False,False,0.09690088886338542,0.07201019278076407,0.024890696082621358,0.10015021448848882,0.11308039229637958,-0.012930177807890755,0,0
three_cell_union,base,F2-A-30,True,True,0.01923428267106392,0.03615288578236049,-0.01691860311129657,0.01472160102220221,0.036240601639815226,-0.021519000617613016,0,0
three_cell_union,base,F2-A-32,True,True,0.30736051998096414,0.4414865457846662,-0.13412602580370203,0.330399358086039,0.4366862198412258,-0.10628686175518681,0,0
three_cell_union,base,F2-A-34,False,False,0.03690861901109786,0.15693183847550923,-0.12002321946441137,0.0329511139257646,0.11186588878413903,-0.07891477485837442,0,0
three_cell_union,base,F2-A-36,True,False,0.03204422767845859,0.03840913768805864,-0.006364910009600051,0.03212613004119171,0.048942090628459,-0.016815960587267288,0,0
three_cell_union,base,F2-A-38,True,True,0.14708620100239583,0.13071063770236985,0.016375563300025986,0.16908852340441133,0.13892908511714416,0.030159438287267165,0,0
three_cell_union,base,F2-B-01,True,True,0.015164304361649741,0.025388740647629443,-0.010224436285979702,0.013705300513390192,0.03028333872125775,-0.01657803820786756,0,0
three_cell_union,base,F2-B-03,True,True,0.3162223384736266,0.2881707773654232,0.028051561108203393,0.2100242504948574,0.2140595063893344,-0.004035255894477008,0,0
three_cell_union,base,F2-B-05,False,False,0.20274572220867138,0.17949220918238223,0.02325351302628914,0.11019071572223765,0.15355902776672725,-0.0433683120444896,0,0
three_cell_union,base,F2-B-07,False,False,0.15272882817959904,0.18726409364120283,-0.03453526546160379,0.12552342790785345,0.16167192676020142,-0.03614849885234797,0,0
three_cell_union,base,F2-B-09,False,False,0.15417274417483565,0.2187776492544987,-0.06460490507966304,0.183747774933047,0.17258207376797335,0.01116570116507365,0,0
three_cell_union,base,F2-B-11,True,True,0.05610407838804937,0.1616055149853921,-0.10550143659734273,0.030773278631230454,0.10644429672496294,-0.07567101809373249,0,0
three_cell_union,base,F2-B-13,True,False,0.0583846347450087,0.045961613929621094,0.012423020815387605,0.02894750706010682,0.03606362095499466,-0.007116113894887838,0,0
three_cell_union,base,F2-B-15,True,True,0.04635178260398069,0.09091612432150822,-0.04456434171752753,0.03157478329878714,0.06019512448217791,-0.02862034118339077,0,0
three_cell_union,base,F2-B-17,False,False,0.21574125450394918,0.1435519630235636,0.07218929148038558,0.10869173103447846,0.1445394800274476,-0.035847748992969136,0,0
three_cell_union,base,F2-B-19,True,True,0.08767404429079514,0.11266686116006353,-0.02499281686926838,0.091948750693534,0.12687964099601712,-0.034930890302483114,0,0
three_cell_union,base,F2-B-21,True,True,0.066410158198686,0.09722470098867161,-0.03081454278998562,0.04924211114975714,0.11935919821049876,-0.07011708706074161,0,0
three_cell_union,base,F2-B-23,True,True,0.1743817668876057,0.1296384264090831,0.0447433404785226,0.13439399068089963,0.06691573919774112,0.06747825148315852,0,0
three_cell_union,base,F2-B-25,True,False,0.23940574829963746,0.15439073587189062,0.08501501242774684,0.22207372517959476,0.1563980466324578,0.06567567854713696,0,0
three_cell_union,base,F2-B-27,True,True,0.5067766072502055,0.3757809005782476,0.13099570667195787,0.4949514670808492,0.29735703660391766,0.19759443047693154,0,0
three_cell_union,base,F2-B-29,True,True,0.06097462223492284,0.11582865685151889,-0.05485403461659605,0.0544740607915241,0.06355358097843053,-0.009079520186906428,0,0
three_cell_union,base,F2-B-31,True,True,0.10238455522898605,0.18774241117958626,-0.0853578559506002,0.06764107488806961,0.11889207323471766,-0.05125099834664805,0,0
three_cell_union,base,F2-B-33,False,True,0.11866916026191793,0.1657682360496136,-0.04709907578769568,0.05682553750452215,0.10074904450775825,-0.0439235070032361,0,0
three_cell_union,base,F2-B-35,True,True,0.35654495799468733,0.2726274685902893,0.08391748940439803,0.26436737712467684,0.20427538549604196,0.06009199162863488,0,0
three_cell_union,base,F2-B-37,True,True,0.03071946674691479,0.0689872303650901,-0.0382677636181753,0.02070153926136591,0.05656742623718774,-0.035865886975821826,0,0
three_cell_union,base,F2-B-39,True,True,0.2443519487309588,0.3325734329986583,-0.08822148426769952,0.12219869893694843,0.21411777338766305,-0.09191907445071462,0,0
three_cell_union,base,F3-A-00,True,True,0.551854029358501,0.36622383914005785,0.18563019021844318,0.48868704103457034,0.29005375858841353,0.1986332824461568,0,1
three_cell_union,base,F3-A-00T,True,True,0.2127142473509861,0.25547538957214766,-0.04276114222116156,0.226177498980627,0.22416974622992783,0.002007752750699171,0,0
three_cell_union,base,F3-A-02,True,True,0.40747571386799686,0.27811079852768433,0.12936491534031253,0.3838203397995316,0.3046881910083258,0.07913214879120584,1,1
three_cell_union,base,F3-A-02T,True,True,0.6489352626483971,0.49392262596114445,0.15501263668725263,0.5823760374613536,0.43665349455432023,0.14572254290703335,0,0
three_cell_union,base,F3-A-04,True,True,0.6716794584828847,0.46287456988136155,0.20880488860152313,0.5281602204693931,0.37771700573165035,0.1504432147377428,0,1
three_cell_union,base,F3-A-04T,True,True,0.4124312893972089,0.38054350065765086,0.031887788739558054,0.2870126714460263,0.29281946208104154,-0.005806790635015213,0,0
three_cell_union,base,F3-A-06,True,True,0.4511240427596455,0.31236888356159886,0.13875515919804665,0.3563260653085011,0.31443017178332433,0.04189589352517675,1,0
three_cell_union,base,F3-A-06T,True,True,0.17386240420557558,0.1704332307462876,0.0034291734592879763,0.12234142204699558,0.15742075379522,-0.03507933174822442,0,0
three_cell_union,base,F3-A-08,True,True,0.49106107149858746,0.4750811177311279,0.015979953767459587,0.48734429543070945,0.4418019242200922,0.04554237121061727,1,1
three_cell_union,base,F3-A-08T,True,True,0.37110413459473246,0.3944101148838752,-0.023305980289142714,0.3548469318595952,0.42793284825317407,-0.07308591639357886,1,
three_cell_union,base,F3-A-10,True,True,0.3648509099400309,0.41493080631072815,-0.05007989637069726,0.35066207523753384,0.3900878071018783,-0.03942573186434445,,0
three_cell_union,base,F3-A-10T,True,True,0.47935891430517785,0.3506505699910226,0.12870834431415523,0.3118761842896459,0.2665843784595404,0.0452918058301055,0,0
three_cell_union,base,F3-A-12,True,True,0.3487577369768433,0.1925581291674669,0.15619960780937642,0.29934431185649485,0.19246499505033088,0.10687931680616397,1,0
three_cell_union,base,F3-A-12T,True,True,0.2709464072719,0.2419633283933174,0.02898307887858259,0.28871292590168207,0.27375933336215125,0.014953592539530824,0,0
three_cell_union,base,F3-A-14,True,True,0.4562795228662237,0.3710275194050538,0.0852520034611699,0.38880096401001696,0.34024291449695954,0.04855804951305742,0,1
three_cell_union,base,F3-A-14T,True,True,0.24458059256490328,0.18310925491011432,0.06147133765478896,0.21690046602094182,0.17782221077042593,0.03907825525051589,0,0
three_cell_union,base,F3-A-16,True,True,0.20522517140781066,0.14815726560813125,0.05706790579967941,0.12097654547977596,0.14576940810533173,-0.024792862625555773,0,0
three_cell_union,base,F3-A-16T,True,True,0.6138298298190409,0.29285921804274667,0.3209706117762942,0.401658687073597,0.28616228694815027,0.11549640012544671,1,1
three_cell_union,base,F3-A-18,True,True,0.31757299184455406,0.2699663353186348,0.04760665652591928,0.27639388582417734,0.2857873798681207,-0.009393494043943351,0,0
three_cell_union,base,F3-A-18T,True,True,0.09193284361460745,0.11484506936763735,-0.022912225753029897,0.10615488813396087,0.14472064900820253,-0.038565760874241656,0,0
three_cell_union,base,F3-A-20,True,True,0.488307869313081,0.395989824854892,0.09231804445818903,0.49359183864779643,0.39174715667055215,0.10184468197724428,1,0
three_cell_union,base,F3-A-20T,False,False,0.34757157634119556,0.31339447565046785,0.03417710069072771,0.33325900681890963,0.3266578401955539,0.0066011666233557476,0,0
three_cell_union,base,F3-A-22,True,True,0.18553530102755983,0.2760447178893003,-0.09050941686174047,0.20680099077804578,0.284740553371921,-0.07793956259387522,0,0
three_cell_union,base,F3-A-22T,True,True,0.18268531593203946,0.19330732661891714,-0.010622010686877681,0.1452362820160245,0.18749192188907376,-0.042255639873049256,0,0
three_cell_union,base,F3-A-24,True,True,0.232639496283953,0.19610387784094593,0.03653561844300707,0.23308775327925557,0.19920510025080027,0.033882653028455306,0,0
three_cell_union,base,F3-A-24T,True,True,0.15014091264426177,0.18882266379099844,-0.038681751146736665,0.1439835608806404,0.1784540143837706,-0.03447045350313019,0,0
three_cell_union,base,F3-A-26,True,True,0.17839690408956513,0.1346697351300232,0.04372716895954193,0.19049018450375266,0.1520958227422597,0.03839436176149297,0,0
three_cell_union,base,F3-A-26T,True,True,0.3258243400845834,0.35774613118431986,-0.031921791099736474,0.31826818875026786,0.32893839231281263,-0.010670203562544778,0,0
three_cell_union,base,F3-A-28,True,True,0.4497752518679129,0.38528882524704,0.0644864266208729,0.3738067597433685,0.3548916503895412,0.018915109353827342,1,0
three_cell_union,base,F3-A-28T,True,True,0.3142685747822168,0.2833287045007594,0.030939870281457393,0.3013720768523493,0.26304469273249736,0.038327384119851926,0,0
three_cell_union,base,F3-A-30,True,True,0.48003371516151505,0.3816328060662947,0.09840090909522037,0.5132462851000495,0.39279021389166713,0.12045607120838242,1,1
three_cell_union,base,F3-A-30T,True,True,0.2653754941262736,0.29502866315099063,-0.02965316902471704,0.25805864015191526,0.27593955388582136,-0.0178809137339061,0,0
three_cell_union,base,F3-A-32,False,False,0.573604462715412,0.5107224789805915,0.06288198373482046,0.5966987661045111,0.4977486709027241,0.09895009520178699,0,0
three_cell_union,base,F3-A-32T,True,True,0.6282076373423309,0.5607268603114911,0.06748077703083977,0.38088611717728493,0.5026367927629356,-0.12175067558565067,0,1
three_cell_union,base,F3-A-34,True,True,0.2362087487391312,0.18735120393598706,0.04885754480314414,0.1814042912161811,0.18608573088861546,-0.004681439672434368,0,0
three_cell_union,base,F3-A-34T,True,True,0.5052382850078732,0.2779453687290596,0.22729291627881354,0.317618980963015,0.2132736717265919,0.1043453092364231,1,0
three_cell_union,base,F3-A-36,True,True,0.4460692649658238,0.42561137011144284,0.02045789485438093,0.4717620639640038,0.42467078746666065,0.047091276497343126,0,0
three_cell_union,base,F3-A-36T,True,True,0.18314217474327366,0.2131053842283388,-0.029963209485065145,0.17486619475310572,0.18993590668386884,-0.015069711930763119,0,0
three_cell_union,base,F3-A-38,True,True,0.586922749392652,0.27149828950450206,0.31542445988814993,0.4884192349758558,0.35672887943958,0.13169035553627584,1,1
three_cell_union,base,F3-A-38T,True,True,0.5720311987987527,0.32195755080941924,0.2500736479893335,0.5201080890930123,0.39581666604458077,0.12429142304843155,1,1
three_cell_union,base,F3-A-40,True,True,0.4352655877718511,0.3606230914830231,0.07464249628882802,0.42202880892903594,0.343936941366186,0.07809186756284991,1,1
three_cell_union,base,F3-A-40T,True,True,0.12114093455036991,0.14642111762890334,-0.025280183078533427,0.1019062076198379,0.1432052141415996,-0.04129900652176169,0,0
three_cell_union,base,F3-A-42,True,True,0.5550343608186559,0.4275607504472981,0.1274736103713578,0.4798367924937836,0.3581516668545145,0.12168512563926909,0,1
three_cell_union,base,F3-A-42T,True,True,0.15241286745118549,0.13943721139941526,0.012975656051770229,0.17373665421972,0.14218567565178675,0.03155097856793326,0,0
